id_muestra,titulo,anio_estreno,generos,pais_principal,idioma,popularidad,promedio_votos,votos
63455,Flower & Snake 3,2010,Romance,Japon,Japones,20.567,6.117,30
63455,Flower & Snake 3,2010,Suspenso,Japon,Japones,20.567,6.117,30
63455,Flower & Snake 3,2010,Terror,Japon,Japones,20.567,6.117,30
28211,Chloe,2010,Drama,Canada,Ingles,20.458,6.1,1728
28211,Chloe,2010,Suspenso,Canada,Ingles,20.458,6.1,1728
28211,Chloe,2010,Misterio,Canada,Ingles,20.458,6.1,1728
13477,When in Rome,2010,Comedia,Estados Unidos,Ingles,20.362,6.0,1214
13477,When in Rome,2010,Fantasia,Estados Unidos,Ingles,20.362,6.0,1214
13477,When in Rome,2010,Romance,Estados Unidos,Ingles,20.362,6.0,1214
47626,Legend of the BoneKnapper Dragon,2010,Animacion,Estados Unidos,Ingles,20.344,6.965,256
47626,Legend of the BoneKnapper Dragon,2010,Fantasia,Estados Unidos,Ingles,20.344,6.965,256
47626,Legend of the BoneKnapper Dragon,2010,Familia,Estados Unidos,Ingles,20.344,6.965,256
47626,Legend of the BoneKnapper Dragon,2010,Aventura,Estados Unidos,Ingles,20.344,6.965,256
47626,Legend of the BoneKnapper Dragon,2010,Comedia,Estados Unidos,Ingles,20.344,6.965,256
47626,Legend of the BoneKnapper Dragon,2010,TV Movie,Estados Unidos,Ingles,20.344,6.965,256
46146,Troll Hunter,2010,Fantasia,Noruega,Noruego,20.266,6.7,1605
46146,Troll Hunter,2010,Terror,Noruega,Noruego,20.266,6.7,1605
65496,Student Services,2010,Drama,Francia,Frances,20.139,5.3,125
19901,Daybreakers,2010,Accion,Estados Unidos,Ingles,20.059,6.3,1972
19901,Daybreakers,2010,Fantasia,Estados Unidos,Ingles,20.059,6.3,1972
19901,Daybreakers,2010,Ciencia Ficcion,Estados Unidos,Ingles,20.059,6.3,1972
42188,Never Let Me Go,2010,Drama,Reino Unido,Ingles,19.744,6.9,2302
42188,Never Let Me Go,2010,Romance,Reino Unido,Ingles,19.744,6.9,2302
42188,Never Let Me Go,2010,Ciencia Ficcion,Reino Unido,Ingles,19.744,6.9,2302
39451,Little Fockers,2010,Comedia,Estados Unidos,Ingles,19.651,5.645,3251
39451,Little Fockers,2010,Romance,Estados Unidos,Ingles,19.651,5.645,3251
27573,The Bounty Hunter,2010,Accion,Estados Unidos,Ingles,19.636,5.855,2860
27573,The Bounty Hunter,2010,Comedia,Estados Unidos,Ingles,19.636,5.855,2860
27573,The Bounty Hunter,2010,Romance,Estados Unidos,Ingles,19.636,5.855,2860
11439,The Ghost Writer,2010,Suspenso,Belgica,Ingles,19.59,6.8,2250
11439,The Ghost Writer,2010,Misterio,Belgica,Ingles,19.59,6.8,2250
41402,Let Me In,2010,Drama,Suecia,Ingles,19.481,6.8,2020
41402,Let Me In,2010,Terror,Suecia,Ingles,19.481,6.8,2020
41402,Let Me In,2010,Misterio,Suecia,Ingles,19.481,6.8,2020
59429,Paranormal Activity: Tokyo Night,2010,Terror,Japon,Japones,19.335,6.0,435
59429,Paranormal Activity: Tokyo Night,2010,Suspenso,Japon,Japones,19.335,6.0,435
42941,30 Days of Night: Dark Days,2010,Terror,Estados Unidos,Ingles,19.058,5.0,524
42941,30 Days of Night: Dark Days,2010,Suspenso,Estados Unidos,Ingles,19.058,5.0,524
60534,The Silence,2010,Crimen,Alemania,Aleman,18.956,6.6,137
60534,The Silence,2010,Suspenso,Alemania,Aleman,18.956,6.6,137
60534,The Silence,2010,Drama,Alemania,Aleman,18.956,6.6,137
46261,Don't Be Afraid of the Dark,2010,Fantasia,Australia,Ingles,18.785,5.775,1045
46261,Don't Be Afraid of the Dark,2010,Terror,Australia,Ingles,18.785,5.775,1045
46261,Don't Be Afraid of the Dark,2010,Suspenso,Australia,Ingles,18.785,5.775,1045
45317,The Fighter,2010,Drama,Estados Unidos,Ingles,18.607,7.4,4397
30675,Planet Hulk,2010,Ciencia Ficcion,Estados Unidos,Ingles,18.537,7.0,491
30675,Planet Hulk,2010,Animacion,Estados Unidos,Ingles,18.537,7.0,491
30675,Planet Hulk,2010,Accion,Estados Unidos,Ingles,18.537,7.0,491
30675,Planet Hulk,2010,Fantasia,Estados Unidos,Ingles,18.537,7.0,491
73245,Bleach the Movie: Hell Verse,2010,Accion,Japon,Japones,18.532,7.6,180
73245,Bleach the Movie: Hell Verse,2010,Animacion,Japon,Japones,18.532,7.6,180
73245,Bleach the Movie: Hell Verse,2010,Fantasia,Japon,Japones,18.532,7.6,180
73245,Bleach the Movie: Hell Verse,2010,Aventura,Japon,Japones,18.532,7.6,180
29427,The Crazies,2010,Misterio,United Arab Emirates,Ingles,18.477,6.279,2069
29427,The Crazies,2010,Terror,United Arab Emirates,Ingles,18.477,6.279,2069
29427,The Crazies,2010,Accion,United Arab Emirates,Ingles,18.477,6.279,2069
23759,Centurion,2010,Aventura,Francia,Ingles,18.457,6.231,1425
23759,Centurion,2010,Accion,Francia,Ingles,18.457,6.231,1425
23759,Centurion,2010,Drama,Francia,Ingles,18.457,6.231,1425
42297,Burlesque,2010,Drama,Estados Unidos,Ingles,18.373,7.2,2252
42297,Burlesque,2010,Romance,Estados Unidos,Ingles,18.373,7.2,2252
55241,Meteor Storm,2010,Ciencia Ficcion,Estados Unidos,Ingles,18.295,4.881,63
55241,Meteor Storm,2010,Aventura,Estados Unidos,Ingles,18.295,4.881,63
55241,Meteor Storm,2010,TV Movie,Estados Unidos,Ingles,18.295,4.881,63
34803,Death at a Funeral,2010,Comedia,Estados Unidos,Ingles,18.275,5.8,985
33909,Wall Street: Money Never Sleeps,2010,Drama,Estados Unidos,Ingles,18.214,6.1,1545
33909,Wall Street: Money Never Sleeps,2010,Crimen,Estados Unidos,Ingles,18.214,6.1,1545
20533,Jonah Hex,2010,Accion,Estados Unidos,Ingles,18.183,4.9,1442
20533,Jonah Hex,2010,Western,Estados Unidos,Ingles,18.183,4.9,1442
20533,Jonah Hex,2010,Drama,Estados Unidos,Ingles,18.183,4.9,1442
20533,Jonah Hex,2010,Fantasia,Estados Unidos,Ingles,18.183,4.9,1442
20533,Jonah Hex,2010,Suspenso,Estados Unidos,Ingles,18.183,4.9,1442
51200,71: Into the Fire,2010,Guerra,Corea del Sur,Coreano,17.98,7.518,192
399897,Siren XXX: Magical Pleasure,2010,Suspenso,Japon,Japones,17.936,6.1,21
399897,Siren XXX: Magical Pleasure,2010,Drama,Japon,Japones,17.936,6.1,21
32856,Valentine's Day,2010,Comedia,Estados Unidos,Ingles,17.915,5.9,3057
32856,Valentine's Day,2010,Romance,Estados Unidos,Ingles,17.915,5.9,3057
38745,Gulliver's Travels,2010,Familia,Estados Unidos,Ingles,17.776,5.203,2414
38745,Gulliver's Travels,2010,Comedia,Estados Unidos,Ingles,17.776,5.203,2414
38745,Gulliver's Travels,2010,Aventura,Estados Unidos,Ingles,17.776,5.203,2414
38745,Gulliver's Travels,2010,Fantasia,Estados Unidos,Ingles,17.776,5.203,2414
12201,Edge of Darkness,2010,Crimen,Reino Unido,Ingles,17.755,6.3,1551
12201,Edge of Darkness,2010,Drama,Reino Unido,Ingles,17.755,6.3,1551
12201,Edge of Darkness,2010,Misterio,Reino Unido,Ingles,17.755,6.3,1551
12201,Edge of Darkness,2010,Suspenso,Reino Unido,Ingles,17.755,6.3,1551
51736,Bloomington,2010,Romance,Estados Unidos,Ingles,17.519,6.6,157
51736,Bloomington,2010,Drama,Estados Unidos,Ingles,17.519,6.6,157
34813,The Losers,2010,Accion,Estados Unidos,Ingles,17.425,6.3,1830
34813,The Losers,2010,Aventura,Estados Unidos,Ingles,17.425,6.3,1830
34813,The Losers,2010,Crimen,Estados Unidos,Ingles,17.425,6.3,1830
34813,The Losers,2010,Misterio,Estados Unidos,Ingles,17.425,6.3,1830
34813,The Losers,2010,Suspenso,Estados Unidos,Ingles,17.425,6.3,1830
88212,Prep & Landing Stocking Stuffer: Operation: Secret Santa,2010,Animacion,Estados Unidos,Ingles,17.075,6.4,112
88212,Prep & Landing Stocking Stuffer: Operation: Secret Santa,2010,Familia,Estados Unidos,Ingles,17.075,6.4,112
88212,Prep & Landing Stocking Stuffer: Operation: Secret Santa,2010,Fantasia,Estados Unidos,Ingles,17.075,6.4,112
22971,Dear John,2010,Drama,Estados Unidos,Ingles,17.041,6.8,4162
22971,Dear John,2010,Romance,Estados Unidos,Ingles,17.041,6.8,4162
22971,Dear John,2010,Guerra,Estados Unidos,Ingles,17.041,6.8,4162
40662,Batman: Under the Red Hood,2010,Misterio,Estados Unidos,Ingles,17.033,7.735,1615
40662,Batman: Under the Red Hood,2010,Crimen,Estados Unidos,Ingles,17.033,7.735,1615
40662,Batman: Under the Red Hood,2010,Animacion,Estados Unidos,Ingles,17.033,7.735,1615
38408,Life As We Know It,2010,Comedia,Estados Unidos,Ingles,17.009,6.9,3135
38408,Life As We Know It,2010,Romance,Estados Unidos,Ingles,17.009,6.9,3135
38408,Life As We Know It,2010,Drama,Estados Unidos,Ingles,17.009,6.9,3135
111332,Avatar: Creating the World of Pandora,2010,Documental,Estados Unidos,Ingles,16.887,6.5,157
42949,Arthur 3: The War of the Two Worlds,2010,Animacion,Francia,Frances,16.847,5.78,1532
42949,Arthur 3: The War of the Two Worlds,2010,Aventura,Francia,Frances,16.847,5.78,1532
42949,Arthur 3: The War of the Two Worlds,2010,Fantasia,Francia,Frances,16.847,5.78,1532
42949,Arthur 3: The War of the Two Worlds,2010,Familia,Francia,Frances,16.847,5.78,1532
54186,Confessions,2010,Drama,Japon,Japones,16.839,7.575,897
54186,Confessions,2010,Suspenso,Japon,Japones,16.839,7.575,897
54186,Confessions,2010,Misterio,Japon,Japones,16.839,7.575,897
46304,Fate/stay night: Unlimited Blade Works,2010,Accion,Japon,Japones,16.805,7.0,77
46304,Fate/stay night: Unlimited Blade Works,2010,Fantasia,Japon,Japones,16.805,7.0,77
46304,Fate/stay night: Unlimited Blade Works,2010,Animacion,Japon,Japones,16.805,7.0,77
46304,Fate/stay night: Unlimited Blade Works,2010,Drama,Japon,Japones,16.805,7.0,77
43641,Superman/Shazam!: The Return of Black Adam,2010,Animacion,Estados Unidos,Ingles,16.793,7.0,1512
43641,Superman/Shazam!: The Return of Black Adam,2010,Accion,Estados Unidos,Ingles,16.793,7.0,1512
31967,Dante's Inferno: An Animated Epic,2010,Accion,Estados Unidos,Ingles,16.793,6.941,520
31967,Dante's Inferno: An Animated Epic,2010,Aventura,Estados Unidos,Ingles,16.793,6.941,520
31967,Dante's Inferno: An Animated Epic,2010,Animacion,Estados Unidos,Ingles,16.793,6.941,520
31967,Dante's Inferno: An Animated Epic,2010,Terror,Estados Unidos,Ingles,16.793,6.941,520
51533,Let the Bullets Fly,2010,Accion,China,Chino,16.78,7.8,300
51533,Let the Bullets Fly,2010,Comedia,China,Chino,16.78,7.8,300
32823,Get Him to the Greek,2010,Aventura,Estados Unidos,Ingles,16.656,6.0,1783
32823,Get Him to the Greek,2010,Comedia,Estados Unidos,Ingles,16.656,6.0,1783
32823,Get Him to the Greek,2010,Musica,Estados Unidos,Ingles,16.656,6.0,1783
58496,Senna,2010,Documental,Reino Unido,Ingles,16.643,8.1,1068
23742,Cop Out,2010,Accion,Estados Unidos,Ingles,16.596,5.5,1519
23742,Cop Out,2010,Comedia,Estados Unidos,Ingles,16.596,5.5,1519
23742,Cop Out,2010,Crimen,Estados Unidos,Ingles,16.596,5.5,1519
97375,Detective Conan: The Lost Ship in the Sky,2010,Animacion,Japon,Japones,16.473,7.1,125
97375,Detective Conan: The Lost Ship in the Sky,2010,Crimen,Japon,Japones,16.473,7.1,125
97375,Detective Conan: The Lost Ship in the Sky,2010,Misterio,Japon,Japones,16.473,7.1,125
97375,Detective Conan: The Lost Ship in the Sky,2010,Accion,Japon,Japones,16.473,7.1,125
45752,Scooby-Doo! Camp Scare,2010,Animacion,Estados Unidos,Ingles,16.473,7.9,307
45752,Scooby-Doo! Camp Scare,2010,Comedia,Estados Unidos,Ingles,16.473,7.9,307
45752,Scooby-Doo! Camp Scare,2010,Familia,Estados Unidos,Ingles,16.473,7.9,307
45752,Scooby-Doo! Camp Scare,2010,Misterio,Estados Unidos,Ingles,16.473,7.9,307
43549,The Experiment,2010,Suspenso,Estados Unidos,Ingles,16.464,6.4,1217
43549,The Experiment,2010,Drama,Estados Unidos,Ingles,16.464,6.4,1217
51170,Open Season 3,2010,Aventura,Estados Unidos,Ingles,16.458,5.6,617
51170,Open Season 3,2010,Animacion,Estados Unidos,Ingles,16.458,5.6,617
51170,Open Season 3,2010,Familia,Estados Unidos,Ingles,16.458,5.6,617
51170,Open Season 3,2010,Comedia,Estados Unidos,Ingles,16.458,5.6,617
183443,Monster High: New Ghoul at School,2010,Familia,Estados Unidos,Ingles,16.43,6.8,48
183443,Monster High: New Ghoul at School,2010,Animacion,Estados Unidos,Ingles,16.43,6.8,48
183443,Monster High: New Ghoul at School,2010,Fantasia,Estados Unidos,Ingles,16.43,6.8,48
42888,How Do You Know,2010,Comedia,Estados Unidos,Ingles,16.422,5.305,992
42888,How Do You Know,2010,Drama,Estados Unidos,Ingles,16.422,5.305,992
42888,How Do You Know,2010,Romance,Estados Unidos,Ingles,16.422,5.305,992
39957,Burning Bright,2010,Drama,Estados Unidos,Ingles,16.401,6.3,276
39957,Burning Bright,2010,Terror,Estados Unidos,Ingles,16.401,6.3,276
39957,Burning Bright,2010,Suspenso,Estados Unidos,Ingles,16.401,6.3,276
58857,13 Assassins,2010,Aventura,Japon,Japones,16.249,7.3,1141
58857,13 Assassins,2010,Drama,Japon,Japones,16.249,7.3,1141
58857,13 Assassins,2010,Accion,Japon,Japones,16.249,7.3,1141
39486,Secretariat,2010,Drama,Estados Unidos,Ingles,16.175,7.4,599
44603,Hereafter,2010,Drama,Estados Unidos,Ingles,16.103,6.105,1686
44603,Hereafter,2010,Fantasia,Estados Unidos,Ingles,16.103,6.105,1686
43930,"Tomorrow, When the War Began",2010,Accion,Australia,Ingles,16.093,6.2,505
43930,"Tomorrow, When the War Began",2010,Aventura,Australia,Ingles,16.093,6.2,505
43930,"Tomorrow, When the War Began",2010,Drama,Australia,Ingles,16.093,6.2,505
45162,Superman/Batman: Apocalypse,2010,Ciencia Ficcion,Estados Unidos,Ingles,15.981,7.15,705
45162,Superman/Batman: Apocalypse,2010,Accion,Estados Unidos,Ingles,15.981,7.15,705
45162,Superman/Batman: Apocalypse,2010,Aventura,Estados Unidos,Ingles,15.981,7.15,705
45162,Superman/Batman: Apocalypse,2010,Animacion,Estados Unidos,Ingles,15.981,7.15,705
35558,Starstruck,2010,Romance,Estados Unidos,Ingles,15.916,7.0,1191
35558,Starstruck,2010,Comedia,Estados Unidos,Ingles,15.916,7.0,1191
35558,Starstruck,2010,TV Movie,Estados Unidos,Ingles,15.916,7.0,1191
35558,Starstruck,2010,Musica,Estados Unidos,Ingles,15.916,7.0,1191
37821,Killers,2010,Accion,Estados Unidos,Ingles,15.861,6.0,2202
37821,Killers,2010,Comedia,Estados Unidos,Ingles,15.861,6.0,2202
37821,Killers,2010,Suspenso,Estados Unidos,Ingles,15.861,6.0,2202
37821,Killers,2010,Romance,Estados Unidos,Ingles,15.861,6.0,2202
59421,Bedevilled,2010,Suspenso,Corea del Sur,Coreano,15.765,7.2,419
59421,Bedevilled,2010,Crimen,Corea del Sur,Coreano,15.765,7.2,419
59421,Bedevilled,2010,Drama,Corea del Sur,Coreano,15.765,7.2,419
59421,Bedevilled,2010,Terror,Corea del Sur,Coreano,15.765,7.2,419
52274,Julia's Eyes,2010,Terror,Belgica,Espanol,15.688,6.647,791
52274,Julia's Eyes,2010,Suspenso,Belgica,Espanol,15.688,6.647,791
16290,Jackass 3D,2010,Comedia,Estados Unidos,Ingles,15.68,6.6,1364
16290,Jackass 3D,2010,Documental,Estados Unidos,Ingles,15.68,6.6,1364
16290,Jackass 3D,2010,Accion,Estados Unidos,Ingles,15.68,6.6,1364
34751,Free Willy: Escape from Pirate's Cove,2010,Familia,Sudafrica,Ingles,15.658,6.2,183
34751,Free Willy: Escape from Pirate's Cove,2010,Aventura,Sudafrica,Ingles,15.658,6.2,183
34751,Free Willy: Escape from Pirate's Cove,2010,Drama,Sudafrica,Ingles,15.658,6.2,183
47407,Milf,2010,Comedia,Estados Unidos,Ingles,15.649,4.489,89
41515,Yogi Bear,2010,Comedia,Estados Unidos,Ingles,15.564,5.6,891
41515,Yogi Bear,2010,Familia,Estados Unidos,Ingles,15.564,5.6,891
41515,Yogi Bear,2010,Animacion,Estados Unidos,Ingles,15.564,5.6,891
41515,Yogi Bear,2010,Aventura,Estados Unidos,Ingles,15.564,5.6,891
49953,A Turtle's Tale: Sammy's Adventures,2010,Animacion,Belgica,Ingles,15.48,6.003,641
49953,A Turtle's Tale: Sammy's Adventures,2010,Familia,Belgica,Ingles,15.48,6.003,641
36865,The Disappearance of Haruhi Suzumiya,2010,Animacion,Japon,Japones,15.353,7.9,260
36865,The Disappearance of Haruhi Suzumiya,2010,Comedia,Japon,Japones,15.353,7.9,260
36865,The Disappearance of Haruhi Suzumiya,2010,Ciencia Ficcion,Japon,Japones,15.353,7.9,260
36865,The Disappearance of Haruhi Suzumiya,2010,Misterio,Japon,Japones,15.353,7.9,260
36865,The Disappearance of Haruhi Suzumiya,2010,Drama,Japon,Japones,15.353,7.9,260
35056,Date Night,2010,Comedia,Estados Unidos,Ingles,15.339,6.1,2873
35056,Date Night,2010,Accion,Estados Unidos,Ingles,15.339,6.1,2873
35056,Date Night,2010,Aventura,Estados Unidos,Ingles,15.339,6.1,2873
103450,Nude,2010,Drama,Japon,Japones,15.317,6.5,9
44040,Devil,2010,Terror,Estados Unidos,Ingles,15.29,6.1,2899
44040,Devil,2010,Misterio,Estados Unidos,Ingles,15.29,6.1,2899
44040,Devil,2010,Suspenso,Estados Unidos,Ingles,15.29,6.1,2899
41180,The Client List,2010,Drama,Estados Unidos,Ingles,15.235,5.9,259
41180,The Client List,2010,TV Movie,Estados Unidos,Ingles,15.235,5.9,259
72013,Yu-Gi-Oh!: Bonds Beyond Time,2010,Animacion,Japon,Japones,15.211,6.5,131
72013,Yu-Gi-Oh!: Bonds Beyond Time,2010,Fantasia,Japon,Japones,15.211,6.5,131
34806,The Back-Up Plan,2010,Comedia,Estados Unidos,Ingles,15.209,6.1,1408
34806,The Back-Up Plan,2010,Romance,Estados Unidos,Ingles,15.209,6.1,1408
50087,Pokemon: Zoroark - Master of Illusions,2010,Familia,Japon,Japones,15.193,6.7,215
50087,Pokemon: Zoroark - Master of Illusions,2010,Animacion,Japon,Japones,15.193,6.7,215
50087,Pokemon: Zoroark - Master of Illusions,2010,Aventura,Japon,Japones,15.193,6.7,215
50087,Pokemon: Zoroark - Master of Illusions,2010,Fantasia,Japon,Japones,15.193,6.7,215
44945,Trust,2010,Crimen,Estados Unidos,Ingles,15.156,6.6,968
44945,Trust,2010,Drama,Estados Unidos,Ingles,15.156,6.6,968
44945,Trust,2010,Suspenso,Estados Unidos,Ingles,15.156,6.6,968
37757,Never Sleep Again: The Elm Street Legacy,2010,Documental,Estados Unidos,Ingles,15.012,7.801,158
46332,Of Gods and Men,2010,Drama,Francia,Frances,14.973,6.669,376
46332,Of Gods and Men,2010,Historia,Francia,Frances,14.973,6.669,376
45657,The Ward,2010,Terror,Reino Unido,Ingles,14.936,5.771,1211
45657,The Ward,2010,Misterio,Reino Unido,Ingles,14.936,5.771,1211
45657,The Ward,2010,Suspenso,Reino Unido,Ingles,14.936,5.771,1211
43956,Tom and Jerry Meet Sherlock Holmes,2010,Animacion,Estados Unidos,Ingles,14.813,6.4,87
43956,Tom and Jerry Meet Sherlock Holmes,2010,Comedia,Estados Unidos,Ingles,14.813,6.4,87
43956,Tom and Jerry Meet Sherlock Holmes,2010,Misterio,Estados Unidos,Ingles,14.813,6.4,87
43956,Tom and Jerry Meet Sherlock Holmes,2010,Familia,Estados Unidos,Ingles,14.813,6.4,87
50542,Under the Hawthorn Tree,2010,Drama,China,Chino,14.784,7.8,140
50542,Under the Hawthorn Tree,2010,Romance,China,Chino,14.784,7.8,140
39013,Winter's Bone,2010,Drama,Paises Bajos,Ingles,14.694,6.8,1790
39013,Winter's Bone,2010,Misterio,Paises Bajos,Ingles,14.694,6.8,1790
43933,Monsters,2010,Drama,Reino Unido,Ingles,14.676,6.222,1608
43933,Monsters,2010,Suspenso,Reino Unido,Ingles,14.676,6.222,1608
43933,Monsters,2010,Ciencia Ficcion,Reino Unido,Ingles,14.676,6.222,1608
45284,Outrage,2010,Accion,Francia,Japones,14.671,6.909,428
45284,Outrage,2010,Aventura,Francia,Japones,14.671,6.909,428
45284,Outrage,2010,Crimen,Francia,Japones,14.671,6.909,428
45284,Outrage,2010,Suspenso,Francia,Japones,14.671,6.909,428
44092,Reign of Assassins,2010,Accion,China,Chino,14.632,6.894,251
44092,Reign of Assassins,2010,Aventura,China,Chino,14.632,6.894,251
49852,The Nutcracker,2010,Musica,Reino Unido,Ingles,14.574,5.1,189
49852,The Nutcracker,2010,Fantasia,Reino Unido,Ingles,14.574,5.1,189
49852,The Nutcracker,2010,Familia,Reino Unido,Ingles,14.574,5.1,189
49852,The Nutcracker,2010,Aventura,Reino Unido,Ingles,14.574,5.1,189
45132,Super,2010,Comedia,Estados Unidos,Ingles,14.298,6.538,1597
45132,Super,2010,Accion,Estados Unidos,Ingles,14.298,6.538,1597
45132,Super,2010,Drama,Estados Unidos,Ingles,14.298,6.538,1597
43919,Hatchet II,2010,Terror,Estados Unidos,Ingles,14.249,5.5,370
43919,Hatchet II,2010,Comedia,Estados Unidos,Ingles,14.249,5.5,370
43919,Hatchet II,2010,Suspenso,Estados Unidos,Ingles,14.249,5.5,370
63700,My Babysitter's a Vampire,2010,Comedia,Canada,Ingles,14.187,7.0,393
63700,My Babysitter's a Vampire,2010,Aventura,Canada,Ingles,14.187,7.0,393
63700,My Babysitter's a Vampire,2010,Fantasia,Canada,Ingles,14.187,7.0,393
63700,My Babysitter's a Vampire,2010,TV Movie,Canada,Ingles,14.187,7.0,393
51256,Donkey's Christmas Shrektacular,2010,Fantasia,Estados Unidos,Ingles,14.182,5.9,176
51256,Donkey's Christmas Shrektacular,2010,Animacion,Estados Unidos,Ingles,14.182,5.9,176
51256,Donkey's Christmas Shrektacular,2010,Comedia,Estados Unidos,Ingles,14.182,5.9,176
51256,Donkey's Christmas Shrektacular,2010,Familia,Estados Unidos,Ingles,14.182,5.9,176
39681,Seven Days,2010,Drama,Canada,Frances,14.137,6.3,217
39681,Seven Days,2010,Terror,Canada,Frances,14.137,6.3,217
39681,Seven Days,2010,Suspenso,Canada,Frances,14.137,6.3,217
38579,Marmaduke,2010,Familia,Estados Unidos,Ingles,14.108,5.2,756
38579,Marmaduke,2010,Comedia,Estados Unidos,Ingles,14.108,5.2,756
27585,Rabbit Hole,2010,Drama,Estados Unidos,Ingles,14.074,6.7,605
44639,Inside Job,2010,Documental,Estados Unidos,Ingles,14.038,7.7,944
44639,Inside Job,2010,Crimen,Estados Unidos,Ingles,14.038,7.7,944
26390,Brooklyn's Finest,2010,Crimen,Estados Unidos,Ingles,14.005,6.3,908
26390,Brooklyn's Finest,2010,Drama,Estados Unidos,Ingles,14.005,6.3,908
26390,Brooklyn's Finest,2010,Suspenso,Estados Unidos,Ingles,14.005,6.3,908
89636,Dragon Ball Z: Plan to Eradicate the Super Saiyans,2010,Accion,Japon,Japones,14.0,7.139,295
89636,Dragon Ball Z: Plan to Eradicate the Super Saiyans,2010,Animacion,Japon,Japones,14.0,7.139,295
89636,Dragon Ball Z: Plan to Eradicate the Super Saiyans,2010,Aventura,Japon,Japones,14.0,7.139,295
22972,Green Zone,2010,Guerra,Francia,Ingles,13.96,6.5,2198
22972,Green Zone,2010,Accion,Francia,Ingles,13.96,6.5,2198
22972,Green Zone,2010,Aventura,Francia,Ingles,13.96,6.5,2198
22972,Green Zone,2010,Drama,Francia,Ingles,13.96,6.5,2198
22972,Green Zone,2010,Suspenso,Francia,Ingles,13.96,6.5,2198
50037,Beyond the Black Rainbow,2010,Ciencia Ficcion,Canada,Ingles,13.94,5.7,357
50037,Beyond the Black Rainbow,2010,Terror,Canada,Ingles,13.94,5.7,357
50037,Beyond the Black Rainbow,2010,Misterio,Canada,Ingles,13.94,5.7,357
33602,Temple Grandin,2010,Drama,Estados Unidos,Ingles,13.785,7.8,468
33602,Temple Grandin,2010,Historia,Estados Unidos,Ingles,13.785,7.8,468
43552,Vanishing on 7th Street,2010,Misterio,Estados Unidos,Ingles,13.772,5.3,578
